claimed_map,query_map,recovered_logo_nc,accept_at_nominal_0_90
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-LRDL,0.6789347398332044,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-LRRL,0.584565026187224,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-RESA,0.7184924765173845,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-RESP,0.9952317823890993,1
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-RFCA,0.7599558724457908,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-RFCP,0.9920521281322651,1
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-TERL,0.3667441646677916,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-TERP,0.9920521281322651,1
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-VEGA,0.42819074998106255,0
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.7365508071793291,0
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.7392948453502024,0
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.9936419552606822,1
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.7540551452603357,0
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.9984126984126986,1
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.7520189204825901,0
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.9808966940808007,1
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.742419008261166,0
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.9984126984126986,1
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.5487185888307898,0
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.7290203997686631,0
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.7441495887000033,0
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.9873015873015875,1
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7482536194263297,0
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.6874817557034204,0
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.6681718713126892,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-AANP,0.6892222158444418,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-AGNP,0.6870537202952548,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-BOUA,0.6364476508604844,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-BOUL,0.8211257465448248,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-BOUP,0.6956933364125613,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-BRGA,0.8636715645594519,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-BRGL,0.8545578003665635,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-BRGP,0.6892222158444418,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-CPTL,0.8138141947296961,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-HFCA,0.8269138195945605,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-HFCL,0.8227549642959059,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-HFCP,0.6791982699342797,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-HYDA,0.6053804648701319,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-HYDL,0.8414359915317602,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-HYDP,0.6870537202952548,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-LFCL,0.8375042392301184,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-LFCP,0.6870537202952548,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-LRDL,0.839579763866531,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-LRRL,0.7971498867142991,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-RESA,0.8504516660642829,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-RESP,0.6870537202952548,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-RFCA,0.8642249624144722,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-RFCP,0.6892222158444418,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-TERL,0.6915068435965437,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-TERP,0.6892222158444418,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,H51-VEGA,0.7509392614826383,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.892948566747908,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.9192671669651022,1
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.6892222158444418,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.8989617563513141,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.6870537202952548,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.8925429942770245,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.6956933364125613,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.9028306017751982,1
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.6870537202952548,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.8127106261399833,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.8331275670965684,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.89444054534347,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.6752515720943184,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.8976989808456319,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.6870537202952548,0
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.8346507241569427,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-AANP,0.6756627131624611,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-AGNP,0.6739607919706161,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-BOUA,0.5981203707138893,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-BOUL,0.9206923582851392,1
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-BOUP,0.6759696195038073,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-BRGA,0.8835024501480678,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-BRGL,0.9551164718229262,1
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-BRGP,0.6756627131624611,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-CPTL,0.8978280671126506,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-HFCA,0.8690958955286266,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-HFCL,0.9191667692366137,1
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-HFCP,0.6615537407792856,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-HYDA,0.5594941597352924,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-HYDL,0.9583269473584655,1
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-HYDP,0.6739607919706161,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-LFCL,0.9233415335658952,1
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-LFCP,0.672258870778771,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-LRDL,0.9695636117328529,1
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-LRRL,0.8806550947797663,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-RESA,0.8692810480609604,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-RESP,0.6739607919706161,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-RFCA,0.8559436581251005,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-RFCP,0.6751940240943224,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-TERL,0.6451659406403427,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-TERP,0.6751940240943224,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,H51-VEGA,0.7132243731581137,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.8105527065578604,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.8146088755405009,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.6756627131624611,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.8156877678704428,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.672258870778771,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.8186582336234389,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.6759696195038073,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.8064627867850959,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.672258870778771,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.836515313218709,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.8823728447240584,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.8154160227972075,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.6576442161478194,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.8137949173840918,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.671035468726207,0
tianjin-latest-free.shp-gis_osm_waterways_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.8353286997720871,0
